"","ODS_Code","Role","Name","geo_match","LAT","LON"
"3815","FC029","PHARMACY","TANKERTON PHARMACY","UPRN",51.3638833,1.0427838
"3816","FKP28","PHARMACY","COHENS CHEMIST","UPRN",54.1021657,-3.2293817
"3817","FV910","PHARMACY","BOOTS","UPRN",51.5727558,-0.1983762
"3818","FCP97","PHARMACY","TOWN LANE PHARMACY","UPRN",53.3135255,-2.3292795
"3819","FT774","PHARMACY","BOOTS","UPRN",50.5160068,-4.8360087
"3820","FG989","PHARMACY","BOOTS","UPRN",53.2042394,-1.0058011
"3821","FNG06","PHARMACY","THE STOCKBRIDGE PHARMACY","UPRN",51.1144813,-1.4948401
"3822","FHV61","PHARMACY","ROWLANDS PHARMACY","UPRN",53.3449865,-2.8394829
"3823","FX192","PHARMACY","KNAPHILL PHARMACY","UPRN",51.3175458,-0.617814
"3824","FK778","PHARMACY","DALSTON PHARMACY","UPRN",54.8935937,-2.934516
"3825","FF644","PHARMACY","WELL","UPRN",53.9157623,-2.1864376
"3826","FW464","PHARMACY","VALLEYS LINK PHARMACY (CILFYNYDD)","UPRN",51.6233078,-3.3192247
"3827","FXL59","PHARMACY","CATHEDRAL PHARMACY","UPRN",53.5532711,-2.1546733
"3828","FHH08","PHARMACY","JUNCTION PHARMACY","UPRN",51.4668119,-0.1006519
"3829","FJD42","PHARMACY","WHITWORTH PHARMACY","UPRN",53.5742254,-0.6553217
"3830","FJF07","PHARMACY","EAST STREET PHARMACY","UPRN",51.1973703,0.2791595
"3831","FR895","PHARMACY","WOODLAND PHARMACY","UPRN",51.5125776,-0.3873326
"3832","FJ016","PHARMACY","WELL","UPRN",53.5010157,-2.4560701
"3833","FYM05","PHARMACY","RAYNES PARK PHARMACY","UPRN",51.4101051,-0.2307275
"3834","FQK59","PHARMACY","D A TUBB","UPRN",50.3136192,-4.0398459
"3835","FEF76","PHARMACY","BEACONSFIELD PHARMACY","UPRN",51.5724702,-0.0272984
"3836","FEC17","PHARMACY","CHASE PHARMACY","UPRN",51.1067792,-0.8616436
"3837","FCL96","PHARMACY","BROWNS PHARMACY","UPRN",52.4091788,-1.9489676
"3838","FWH56","PHARMACY","M W PHILLIPS CHEMISTS","UPRN",51.5289799,-3.1880744
"3839","FH527","PHARMACY","DAY LEWIS PHARMACY","UPRN",51.3109591,-0.7586341
"3840","FV546","PHARMACY","SHIRE PHARMACY","UPRN",52.4377043,-1.5305183
"3841","FHK15","PHARMACY","WELL","UPRN",50.8336734,-0.2132247
"3842","FWT62","PHARMACY","ASDA PHARMACY","UPRN",51.2906171,1.096509
"3843","FWD29","PHARMACY","WELL","PostCode",51.735984239371,-3.06807577906366
"3844","FMJ13","PHARMACY","TESCO INSTORE PHARMACY","UPRN",53.3813106,-2.9093125
"3845","FD763","PHARMACY","PAYDENS PHARMACY","PostCode",51.3887626473909,1.38258593427606
"3846","FN736","PHARMACY","8PM CHEMIST","UPRN",52.5843063,-2.0561636
"3847","FDG70","PHARMACY","PENWORTHAM PHARMACY","UPRN",53.7510876,-2.7266385
"3848","FCH27","PHARMACY","DR ALLEN PHARMACY","UPRN",52.0735595,-0.6018403
"3849","FWF43","PHARMACY","ROWLANDS PHARMACY","UPRN",52.9278565,-4.1329034
"3850","FV452","PHARMACY","HAINAULT STATION PHARMACY","UPRN",51.6042248,0.0950365
"3851","FDC29","PHARMACY","PATIENT PHARMACY","UPRN",53.7300885,-2.4444092
"3852","FMA84","PHARMACY","PATCHAM PHARMACY","UPRN",50.8639535,-0.145149
"3853","FMA54","PHARMACY","GRINDON PHARMACY","UPRN",54.8904104,-1.4376723
"3854","FXE29","PHARMACY","GARLICKS CHEMIST","UPRN",51.7025521,-0.6129691
"3855","FPA75","PHARMACY","ROWLANDS PHARMACY","UPRN",53.3808161,-2.5637209
"3856","FAD26","PHARMACY","WELLBEING PHARMACY","UPRN",52.6431607,1.3356099
"3857","FGX83","PHARMACY","SUPERDRUG PHARMACY","UPRN",51.4557941,-0.9741979
"3858","FKX86","PHARMACY","MULGRAVE ROAD PHARMACY","UPRN",51.35514,-0.2121721
"3859","FGR53","PHARMACY","LINCOLN CO-OP CHEMISTS LTD","UPRN",53.230572,-0.5290182
"3860","FQE32","PHARMACY","LLOYDSPHARMACY","UPRN",53.3729856,-3.183299
"3861","FC256","PHARMACY","ASTILL LODGE PHARMACY","UPRN",52.6754589,-1.1615431
"3862","FV544","PHARMACY","MASON & SON (CHEMISTS) LTD","UPRN",52.742582,-1.3601664
"3863","FRY79","PHARMACY","WELL","UPRN",53.3947177,-2.0629085
"3864","FT329","PHARMACY","COHENS CHEMIST","UPRN",52.2985247,-0.6818671
"3865","FPA74","PHARMACY","LINCOLNSHIRE CO-OPERATIVE CHEMISTS","UPRN",53.5712846,-0.6770251
"3866","FTN67","PHARMACY","PHARMACY EXPRESS","UPRN",54.5741298,-1.2376404
"3867","FWW35","PHARMACY","WORLE PHARMACY","UPRN",51.3599162,-2.9284361
"3868","FEX79","PHARMACY","NORTH END PHARMACY","UPRN",51.4894833,-0.206363
"3869","FTA80","PHARMACY","LEYLANDS LANE PHARMACY","UPRN",53.8127057,-1.7927991
"3870","FV141","PHARMACY","FAZAL PHARMACY","UPRN",51.4492004,-0.1994005
"3871","FMW17","PHARMACY","FAIRWAY PHARMACIES LTD","UPRN",52.9914864,-2.1212828
"3872","FDF32","PHARMACY","WELL","UPRN",53.5890181,-1.6254823
"3873","FRJ02","PHARMACY","CAMBRIA PHARMACY","PostCode",52.9287916237535,-4.0699172987455
"3874","FP167","PHARMACY","WELL","UPRN",53.5012802,-2.1817108
"3875","FE181","PHARMACY","BOOTS","UPRN",52.623007,1.3060714
"3876","FPE17","PHARMACY","DAY LEWIS PHARMACY","UPRN",54.4031357,-1.7372657
"3877","FJ297","PHARMACY","LAD RJ PHARMACY","UPRN",53.4699347,-2.0767452
"3878","FN457","PHARMACY","MAPPLEWELL PHARMACY","UPRN",53.5863114,-1.5079664
"3879","FL706","PHARMACY","JHOOTS PHARMACY","UPRN",54.6002835,-1.0571856
"3880","FWR27","PHARMACY","BOOTS","UPRN",51.5750223,-3.9981343
"3881","FLF60","PHARMACY","ASDA PHARMACY","UPRN",52.0070099,-0.7309738
"3882","FWM94","PHARMACY","A WILLIAMS","UPRN",51.5224357,-3.3922403
"3883","FMJ42","PHARMACY","BOOTS","UPRN",52.5366047,-1.827249
"3884","FL684","PHARMACY","QUEENS PHARMACY","UPRN",51.5112259,-0.378647
"3885","FG377","PHARMACY","EVEREST PHARMACY BARNOLDSWICK","UPRN",53.9155159,-2.1862859
"3886","FC770","PHARMACY","IRONBRIDGE PHARMACY","UPRN",52.6278669,-2.4843556
"3887","FGN03","PHARMACY","BARDNEY PHARMACY","UPRN",53.2102813,-0.3261827
"3888","FEA35","PHARMACY","LANSDALES PHARMACY","UPRN",51.6330501,-0.7615499
"3889","FK451","PHARMACY","TILDAMED PHARMACY","UPRN",53.5742254,-0.6553217
"3890","FRR51","PHARMACY","CAMBELLE PHARMACY","UPRN",51.4938869,-0.0746043
"3891","FEJ23","PHARMACY","LOOE PHARMACY","UPRN",50.355117,-4.4543768
"3892","FFV56","PHARMACY","BRITTON & ROBSON LTD","UPRN",54.7111105,-1.6937666
"3893","FRQ08","PHARMACY","TAMWORTH PHARMACY","UPRN",52.6434064,-1.7016993
"3894","FDA40","PHARMACY","JHOOTS PHARMACY","UPRN",52.7850772,0.4369303
"3895","FR107","PHARMACY","MUXTON PHARMACY","UPRN",52.7236759,-2.4318338
"3896","FHX22","PHARMACY","PRINCES PHARMACY","UPRN",53.7526608,-0.360474
"3897","FD841","PHARMACY","DIRECT2CHEMIST","PostCode",53.8423688584308,-2.22075743307245
"3898","FAP99","PHARMACY","WELL","UPRN",51.416158,0.7474769
"3899","FTD45","PHARMACY","BOOTS","UPRN",52.5523074,-1.8838073
"3900","FDX95","PHARMACY","JHOOTS PHARMACY","UPRN",52.1895691,-0.8878455
"3901","FHH86","PHARMACY","BOOTS","UPRN",52.274019,-1.1594543
"3902","FV608","PHARMACY","YAKUB CHEMIST LIMITED","UPRN",52.6362125,-1.1103804
"3903","FDA58","PHARMACY","BOOTS","UPRN",53.9223441,-3.0114933
"3904","FJR31","PHARMACY","LEAVESDEN PHARMACY","UPRN",51.7011247,-0.4034862
"3905","FWD83","PHARMACY","WILSTEAD PHARMACY","UPRN",52.0807449,-0.4493364
"3906","FNG17","PHARMACY","VANTAGE PHARMACY","UPRN",52.5842463,-2.0577325
"3907","FPQ59","PHARMACY","CHEMIST4U","UPRN",53.532961,-2.7683395
"3908","FAF98","PHARMACY","BOOTS","UPRN",52.6658177,-1.1673763
"3909","FWR70","PHARMACY","BOOTS","UPRN",51.4577596,-3.1857198
"3910","FNW29","PHARMACY","MEDEN VALE PHARMACY","UPRN",53.2198764,-1.1344229
"3911","FKE58","PHARMACY","AS CARLTON LTD","UPRN",53.6791117,-1.5796032
"3912","FL584","PHARMACY","BOOTS","UPRN",52.7419037,-1.8763736
"3913","FXT80","PHARMACY","LLOYDSPHARMACY","UPRN",52.9423523,1.2105398
"3914","FV810","PHARMACY","HIPSWELL PHARMACY","UPRN",52.4095697,-1.4599761
"3915","FCM81","PHARMACY","LITTLE COMMON PHARMACY","UPRN",50.8433969,0.4341139
"3916","FQP65","PHARMACY","ELMS PHARMACY","UPRN",51.6983391,-0.1743075
"3917","FTG81","PHARMACY","ALLIED PHARMACY LAVENDER ROAD","UPRN",50.8747784,-1.0186074
"3918","FQM02","PHARMACY","WELL","UPRN",53.828715,-3.053193
"3919","FHE73","PHARMACY","RINGWOOD HEALTH CENTRE PHARMACY","UPRN",50.8462544,-1.7895888
"3920","FJJ64","PHARMACY","ANFIELD PHARMACY","UPRN",53.4278061,-2.9581188
"3921","FMW34","PHARMACY","SKYLIGHT PHARMACY","PostCode",51.3683600220347,-0.793660605368616
"3922","FE652","PHARMACY","ROHPHARM LIMITED","UPRN",51.5313136,0.0190347
"3923","FAW39","PHARMACY","ASDA PHARMACY","UPRN",53.7072998,-2.6451335
"3924","FPN87","PHARMACY","BOOTS","UPRN",52.7718594,-1.2067836
"3925","FJW18","PHARMACY","NU-CROSS CHEMIST","UPRN",51.9497198,-0.2763996
"3926","FF951","PHARMACY","PEAK PHARMACY","UPRN",52.9965482,-1.2565682
"3927","FG654","PHARMACY","PHARMACY DIRECT","UPRN",50.9153519,-1.3541395
"3928","FQG01","PHARMACY","JHOOTS PHARMACY","UPRN",52.4146681,-1.505256
"3929","FGE07","PHARMACY","WELL","UPRN",50.4187804,-4.1792247
"3930","FWH67","PHARMACY","ASHLEY HEATH PHARMACY","UPRN",50.8408682,-1.8379787
"3931","FJH41","PHARMACY","DAY LEWIS PHARMACY","UPRN",51.890154,0.9091005
"3932","FFX18","PHARMACY","MEDWAY PHARMACY","UPRN",51.4497481,-1.0179091
"3933","FWF45","PHARMACY","ROWLANDS PHARMACY","PostCode",52.9287916237535,-4.0699172987455
"3934","FCK03","PHARMACY","DAY LEWIS PHARMACY","UPRN",54.5388362,-1.5522607
"3935","FXN58","PHARMACY","WELL","UPRN",53.4377897,-1.2679543
"3936","FX779","PHARMACY","WELDRICKS PHARMACY","UPRN",53.4244541,-1.2230068
"3937","FTJ26","PHARMACY","ROWLANDS PHARMACY","UPRN",53.4193702,-2.915952
"3938","FWG40","PHARMACY","MAYBERRY PHARMACY","UPRN",51.4360762,-3.1753464
"3939","FEF84","PHARMACY","COMBS FORD PHARMACY","UPRN",52.1799504,0.9966963
"3940","FXV40","PHARMACY","BOOTS","UPRN",52.4490622,-1.7945749
"3941","FXX17","PHARMACY","DAY LEWIS PHARMACY","UPRN",50.8781358,-1.034182
"3942","FGN07","PHARMACY","WELL","UPRN",54.6996283,-1.5982114
"3943","FL854","PHARMACY","MANOR PHARMACY","UPRN",53.6090575,-2.31416
"3944","FWV72","PHARMACY","WELL","UPRN",51.6206281,-3.9274184
"3945","FXV77","PHARMACY","WELL","UPRN",53.4002862,-2.0536972
"3946","FR639","PHARMACY","HESKETH PARK PHARMACY","UPRN",53.6545748,-2.9898833
"3947","FXV42","PHARMACY","H J EVERETT","UPRN",50.8529924,-1.2971683
"3948","FH167","PHARMACY","DAY LEWIS PHARMACY","UPRN",51.3984347,-0.0766458
"3949","FQR24","PHARMACY","BOOTS","UPRN",50.7314511,-0.7926861
"3950","FQD81","PHARMACY","BARNTON PHARMACY","UPRN",53.27054,-2.5490521
"3951","FAT09","PHARMACY","A J NUTTALL LTD","UPRN",53.661607,-2.1737004
"3952","FV463","PHARMACY","HAYDONS PHARMACY","UPRN",51.4208221,-0.1875344
"3953","FQQ30","PHARMACY","ALLIED PHARMACY CHAPEL LANE","UPRN",53.5570263,-3.0616047
"3954","FHY08","PHARMACY","MORRISONS PHARMACY","UPRN",53.0209241,-1.4862694
"3955","FA704","PHARMACY","DAPDUNE PHARMACY","UPRN",51.2415203,-0.5771727
"3956","FHQ20","PHARMACY","ROWLANDS PHARMACY","UPRN",53.56307,-2.7732559
"3957","FLD67","PHARMACY","DUMLERS PHARMACY","UPRN",51.4640224,-0.2733117
"3958","FCJ53","PHARMACY","BOOTS","UPRN",50.9265134,-2.3053565
"3959","FMA33","PHARMACY","SAYDON PHARMACY","UPRN",52.4711936,-1.8614544
"3960","FWP69","PHARMACY","WELL","UPRN",51.6645775,-3.9259714
"3961","FJ079","PHARMACY","SHAH PHARMACY","UPRN",52.4542716,-1.8669517
"3962","FLC84","PHARMACY","JHOOTS PHARMACY","UPRN",53.2675242,-2.9106344
"3963","FF270","PHARMACY","NORTHDOWN PHARMACY","UPRN",51.3867684,1.4026914
"3964","FWH34","PHARMACY","HEALTH PLUS PHARMACY","PostCode",51.7114900313653,-3.05429844321886
"3965","FV301","PHARMACY","CHEMYCARE","UPRN",52.4844362,-1.8103512
"3966","FCQ48","PHARMACY","LOGGERHEADS PHARMACY","UPRN",52.9192107,-2.3889077
"3967","FV258","PHARMACY","KAMSONS PHARMACY","UPRN",51.3413523,0.7267657
"3968","FE535","PHARMACY","HOT CHEMIST (YORKSHIRE)","PostCode",54.0040072319552,-1.44896753777064
"3969","FPX39","PHARMACY","WELL","UPRN",53.3520498,-2.5716354
"3970","FVA90","PHARMACY","BOOTS","UPRN",53.1441207,-2.3635383
"3971","FT693","PHARMACY","HUGHES CHEMIST","UPRN",53.6243596,-1.4084298
"3972","FRJ96","PHARMACY","TESCO INSTORE PHARMACY","UPRN",51.5265845,-0.0097569
"3973","FTV83","PHARMACY","TESCO INSTORE PHARMACY","UPRN",54.5931891,-1.353279
"3974","FJH50","PHARMACY","HALE VILLAGE PHARMACY","UPRN",53.3361774,-2.7986625
"3975","FKF63","PHARMACY","LONGWOOD PHARMACY","UPRN",51.5871074,0.0697409
"3976","FRR40","PHARMACY","TESCO INSTORE PHARMACY","UPRN",54.6770043,-1.2100174
"3977","FVE88","PHARMACY","WELL","UPRN",54.5630343,-1.2423527
"3978","FVG95","PHARMACY","DAY LEWIS PHARMACY","UPRN",51.53576,0.0941839
"3979","FEX27","PHARMACY","BOOTS","UPRN",53.477063,-2.2299718
"3980","FQ161","PHARMACY","VILLAGE PHARMACY","UPRN",53.8115289,-2.2060475
"3981","FD616","PHARMACY","PEARL CHEMIST","UPRN",51.3815087,-0.2829742
"3982","FQH82","PHARMACY","PRESTWICH PHARMACY","UPRN",53.5335957,-2.2839726
"3983","FWK22","PHARMACY","WELL","UPRN",52.6142781,1.294316
"3984","FRN62","PHARMACY","G WHITFIELD LIMITED","UPRN",54.8250725,-1.4479808
"3985","FHW67","PHARMACY","TIMS & PARKER PHARMACY","UPRN",53.5337192,-2.4207846
"3986","FWH27","PHARMACY","PONTPRENNAU PHARMACY","UPRN",51.5362009,-3.1408267
"3987","FDQ97","PHARMACY","PAXCROFT PHARMACY","UPRN",51.3236644,-2.1832641
"3988","FVL83","PHARMACY","CHAVE AND JACKSON LIMITED","UPRN",52.0558261,-2.7173417
"3989","FYX52","PHARMACY","LORDS DISPENSING CHEMISTS","UPRN",51.5390689,0.080564
"3990","FG327","PHARMACY","THE OLD MAIDS PHARMACY","UPRN",51.5266718,-0.0640806
"3991","FQW81","PHARMACY","PALLION PHARMACY","UPRN",54.9041858,-1.4103478
"3992","FAF65","PHARMACY","M.GOKANI CHEMIST","UPRN",51.5449824,-0.3734093
"3993","FNT17","PHARMACY","WELLINGTON PHARMACY","UPRN",52.6998935,-2.5142009
"3994","FC395","PHARMACY","GOLDSWORTH PARK PHARMACY","UPRN",51.318817,-0.5901799
"3995","FDC65","PHARMACY","BOOTS","UPRN",52.4013793,-1.8165775
"3996","FFX17","PHARMACY","CLOCKHOUSE PHARMACY","UPRN",51.5996359,0.1629867
"3997","FG817","PHARMACY","COHEN CHEMISTS","UPRN",51.4137128,-2.7392713
"3998","FDL70","PHARMACY","COLCHESTER CITY PHARMACY","UPRN",51.8888345,0.9028088
"3999","FVT02","PHARMACY","BOBAT PHARMACY","UPRN",50.8082596,-1.0582198
"4000","FQK60","PHARMACY","DOCK PHARMACY","UPRN",51.4624311,0.3553961
"4001","FV297","PHARMACY","LACEBY VILLAGE PHARMACY","UPRN",53.5406238,-0.1689858
"4002","FPT55","PHARMACY","MORRISONS PHARMACY","UPRN",50.8768398,-1.8757887
"4003","FT633","PHARMACY","ASDA PHARMACY","UPRN",52.9230913,-1.1402013
"4004","FJ218","PHARMACY","COHENS CHEMIST","UPRN",53.4435121,-1.9454138
"4005","FFW83","PHARMACY","BEAMINSTER PHARMACY","UPRN",50.8096862,-2.740202
"4006","FNH76","PHARMACY","TESCO INSTORE PHARMACY","UPRN",53.238877,-0.5153833
"4007","FKQ07","PHARMACY","GATELEY PHARMACY","UPRN",53.4654818,-2.953122
"4008","FL049","PHARMACY","SHIFA PHARMACY","PostCode",53.816269295692,-1.53190107277112
"4009","FW352","PHARMACY","ALLIED PHARMACY EAVES LANE","UPRN",53.659029,-2.6186868
"4010","FJA23","PHARMACY","N & B CHEMISTS LTD","UPRN",54.9522451,-1.6156967
"4011","FWX74","PHARMACY","BARUGH GREEN PHARMACY","UPRN",53.5674485,-1.5331051
"4012","FQV45","PHARMACY","WEELSBY VIEW PHARMACY","UPRN",53.5585415,-0.0666611
"4013","FN264","PHARMACY","BOOTS","UPRN",53.5571586,-3.0608834
"4014","FCE26","PHARMACY","BOOTS","UPRN",53.5523917,-0.4911148
"4015","FW548","PHARMACY","TRUST PHARMACY","UPRN",52.9438202,-1.1859523
"4016","FG097","PHARMACY","CHEMYCARE PHARMACY","UPRN",52.3900214,-1.5154201
"4017","FHN34","PHARMACY","MORRISONS PHARMACY","UPRN",51.4787142,-2.5320709
"4018","FDM78","PHARMACY","STONEY STANTON PHARMACY","UPRN",52.4259448,-1.4935423
"4019","FXG58","PHARMACY","STAFFORD HEALTH & WELLBEING PHARMACY","UPRN",52.8177106,-2.1232581
"4020","FKJ75","PHARMACY","BRETTS PHARMACY","UPRN",51.6098356,-1.4226439
"4021","FC399","PHARMACY","MURRAYS HEALTHCARE","UPRN",52.5406746,-2.0526182
"4022","FPR06","PHARMACY","BOOTS","UPRN",50.8129163,-1.1743073
"4023","FA256","PHARMACY","TESCO INSTORE PHARMACY","UPRN",50.8348802,-0.8002777
"4024","FHJ82","PHARMACY","PLEDGER PHARMACY LTD","UPRN",52.7026972,1.2401254
"4025","FKD19","PHARMACY","BOOTS","UPRN",51.4818138,-0.6098314
"4026","FC067","PHARMACY","BOOTS","UPRN",51.6005941,-0.7093559
"4027","FE728","PHARMACY","OXFORD E-PHARMACY","PostCode",51.7417283921385,-1.23571353785536
"4028","FXK80","PHARMACY","PAULS PHARMACY","UPRN",52.4867449,-1.8764564
"4029","FG537","PHARMACY","ASHDALE PHARMACY","UPRN",52.5948922,-0.7235446
"4030","FRL05","PHARMACY","MANOR PHARMACY","UPRN",51.807216,-0.3426616
"4031","FX408","PHARMACY","APPLETON VILLAGE PHARMACY","UPRN",53.3707887,-2.7293164
"4032","FHW72","PHARMACY","WELL","UPRN",53.4845717,-2.3086778
"4033","FGF03","PHARMACY","MCLAREN PHARMACY","UPRN",52.0645154,-0.7931517
"4034","FW897","PHARMACY","CHEMITEX PHARMACY","UPRN",51.5633489,-0.1179562
"4035","FE997","PHARMACY","BOOTS","UPRN",51.6541345,-0.3924596
"4036","FC448","PHARMACY","GRAND PHARMACY","PostCode",50.7604810578374,0.282516131271332
"4037","FXE30","PHARMACY","EDWINSTOWE PHARMACY","UPRN",53.1941383,-1.0639319
"4038","FND83","PHARMACY","HARBURY PHARMACY","UPRN",52.2367265,-1.4554834
"4039","FWD12","PHARMACY","TREBOETH PHARMACY","UPRN",51.6518266,-3.9482699
"4040","FJA18","PHARMACY","BRANKSOMEWOOD PHARMACY","UPRN",51.2818866,-0.8447906
"4041","FWE74","PHARMACY","ASDA PHARMACY","UPRN",53.3184767,-3.8240921
"4042","FGK75","PHARMACY","LAND CHEMIST","UPRN",51.5749658,-0.071945
"4043","FKV67","PHARMACY","DAYA LTD","UPRN",51.5205595,-0.4147837
"4044","FEL23","PHARMACY","SACH CHEMISTS","UPRN",51.5652962,0.5059866
"4045","FJ579","PHARMACY","TESCO IN-STORE PHARMACY","UPRN",52.2098627,-0.2695646
"4046","FXK74","PHARMACY","BOOTS","UPRN",51.0834777,-0.3017636
"4047","FM150","PHARMACY","D&K CHEMIST","UPRN",53.5138455,-2.1934362
"4048","FDH18","PHARMACY","LADYBRIDGE PHARMACY","UPRN",53.5704074,-2.4765072
"4049","FC574","PHARMACY","TESCO INSTORE PHARMACY","UPRN",53.4241822,-2.3237107
"4050","FDN37","PHARMACY","FLORIDA PHARMACY","UPRN",51.5266345,-0.0645435
"4051","FJD85","PHARMACY","LONG CLAWSON PHARMACY","UPRN",52.8391242,-0.92352
"4052","FAR31","PHARMACY","ALDRIDGE PHARMACY","UPRN",52.6025292,-1.9211906
"4053","FX541","PHARMACY","LEEK PHARMACY","UPRN",53.1146277,-2.007591
"4054","FJK92","PHARMACY","SUPERDRUG PHARMACY","UPRN",51.3762316,0.0999125
"4055","FR582","PHARMACY","BELLE ISLE PHARMACY","UPRN",53.7623609,-1.523115
"4056","FJV28","PHARMACY","SAPPHIRE PHARMACY","UPRN",51.5999138,0.1633795
"4057","FHF79","PHARMACY","SUMMERFIELD PHARMACY","PostCode",52.4876838696928,-1.93735313493664
"4058","FMR26","PHARMACY","BROWNE AF LTD","UPRN",51.4904024,0.1215498
"4059","FM517","PHARMACY","BOOTS","UPRN",52.9074275,-1.5443193
"4060","FNM38","PHARMACY","WEST LONDON PHARMACY","UPRN",51.4929295,-0.2543024
"4061","FC241","PHARMACY","WATERTON PHARMACY","UPRN",52.0903434,1.3085178
"4062","FX265","PHARMACY","CALDER PHARMACY OF NOTTING HILL","UPRN",51.5088791,-0.1963061
"4063","FR583","PHARMACY","KNIGHTS BROMSGROVE PHARMACY","UPRN",52.3382695,-2.0561765
"4064","FAD13","PHARMACY","BOOTS","UPRN",53.7417983,-2.4822652
"4065","FAX08","PHARMACY","ALLIED PHARMACY","UPRN",51.6682834,-3.9225986
"4066","FVQ52","PHARMACY","MCCORMICK PHARMACY","UPRN",50.8225202,-0.3921934
"4067","FV172","PHARMACY","BOOTS","UPRN",51.4945387,-0.1457445
"4068","FEF03","PHARMACY","MCGILLS DONCASTER","PostCode",53.5632017023234,-1.02449319770922
"4069","FXM91","PHARMACY","SUPERDRUG PHARMACY","UPRN",51.4423481,-2.5963532
"4070","FHQ06","PHARMACY","MERRIDALE PHARMACY","UPRN",52.6198454,-1.1601821
"4071","FXR03","PHARMACY","CROFT PHARMACY","PostCode",53.6599596911574,-1.78543381534028
"4072","FF850","PHARMACY","MOLESCROFT PHARMACY","UPRN",53.8571899,-0.4398377
"4073","FMV77","PHARMACY","ROWLANDS PHARMACY","UPRN",53.4318631,-1.4501691
"4074","FPW84","PHARMACY","LEX PHARMACY","UPRN",51.6193031,-0.3856312
"4075","FCQ39","PHARMACY","CHAPPELLS PHARMACY","UPRN",51.0588581,0.1620419
"4076","FPT70","PHARMACY","LO'S PHARMACY","UPRN",53.4448874,-1.4645909
"4077","FXW68","PHARMACY","ALLIED PHARMACY WHITEGATE DRIVE","UPRN",53.8163572,-3.0366002
"4078","FNH78","PHARMACY","LALY'S PHARMACY","UPRN",50.8066882,-1.0629775
"4079","FRD48","PHARMACY","BOOTS","UPRN",52.9437256,1.2110712
"4080","FRE79","PHARMACY","PRINCE OF WALES PHARMACY","UPRN",52.4094768,-1.8693342
"4081","FCH83","PHARMACY","LALYS CHEMISTS","UPRN",50.8069645,-1.077335
"4082","FA796","PHARMACY","QUEENSWAY PHARMACY","UPRN",51.9952796,-0.727955
"4083","FT431","PHARMACY","PADDOX PHARMACY","UPRN",52.3607444,-1.2301899
"4084","FHT47","PHARMACY","SCALES PHARMACY","UPRN",52.2028356,-2.2084673
"4085","FA538","PHARMACY","SUPERDRUG PHARMACY","UPRN",51.4822618,-0.6089393
"4086","FEM07","PHARMACY","HEALTHCARE CHEMIST","UPRN",52.6119633,-1.1232331
"4087","FX012","PHARMACY","ASDA PHARMACY","UPRN",52.7999402,-1.6355023
"4088","FGD30","PHARMACY","SOMERFORD PHARMACY","UPRN",50.7412965,-1.7449139
"4089","FCK30","PHARMACY","BOOTS","UPRN",50.8010641,-1.0887709
"4090","FQH45","PHARMACY","BOOTS","UPRN",50.233043,-5.2287049
"4091","FWH09","PHARMACY","BOOTS","PostCode",51.5270635042642,-3.18602607453011
"4092","FD696","PHARMACY","ACORN PHARMACY","UPRN",52.3452505,-0.176482
"4093","FT397","PHARMACY","DAY LEWIS PHARMACY","UPRN",50.7239733,-1.8328275
"4094","FH834","PHARMACY","BROWNS PHARMACY","UPRN",52.5239572,-1.5374157
"4095","FVD93","PHARMACY","ROWLANDS PHARMACY","UPRN",53.363089,-3.0000554
"4096","FG587","PHARMACY","DOUGANS CHEMIST","UPRN",51.3526629,-0.0163181
"4097","FWH78","PHARMACY","CAERLEON PHARMACY","UPRN",52.0853819,-4.6595911
"4098","FXM06","PHARMACY","RELIANCE PHARMACY","UPRN",51.6869661,-0.0018977
"4099","FJ737","PHARMACY","BOOTS","UPRN",53.5792656,-2.4275807
"4100","FAW80","PHARMACY","STALBRIDGE PHARMACY","UPRN",50.9603895,-2.3785096
"4101","FPL12","PHARMACY","WELL","UPRN",53.0681591,-2.518513
"4102","FCK89","PHARMACY","R WALJI PHARMACY","UPRN",51.4633067,-0.2504918
"4103","FCM12","PHARMACY","HUNSTANTON PHARMACY","PostCode",52.939744311011,0.493063880751192
"4104","FKA51","PHARMACY","CARBIS BAY PHARMACY","UPRN",50.1927145,-5.4626091
"4105","FA094","PHARMACY","KAMSONS PHARMACY","UPRN",51.1119804,-0.1905403
"4106","FVR56","PHARMACY","COPNOR PHARMACY","UPRN",50.8212261,-1.0647878
"4107","FPN45","PHARMACY","KINSLEY PHARMACY","PostCode",53.6301029366021,-1.37371862343682
"4108","FFN94","PHARMACY","ROWLANDS PHARMACY","UPRN",53.0977004,-2.394938
"4109","FTT52","PHARMACY","BOOTS","UPRN",51.4262513,-0.3371798
"4110","FRQ90","PHARMACY","BOOTS","UPRN",53.4864126,-2.295173
"4111","FJA86","PHARMACY","KAMSONS PHARMACY","UPRN",50.7776129,0.2555927
"4112","FQ407","PHARMACY","KINGS PHARMACY","UPRN",51.6064905,-0.3010544
"4113","FTD62","PHARMACY","HYATT PHARMACY","UPRN",52.4649328,-1.9027756
"4114","FRK31","PHARMACY","BOOTS","UPRN",53.9933251,-1.539915
"4115","FKA59","PHARMACY","KAMSONS PHARMACY","UPRN",50.7416504,-1.6993529
"4116","FE042","PHARMACY","RUSHTON PHARMACY","UPRN",51.5726538,-0.2949429
